,screen_name,name,organization,position,gender,followers_count,following_count,tweet_count,user_created_at,verified,protected,original,quote,reply,retweet,tweets_in_dataset,reply_to_count,replying_count
1055956286,mtill50,"Till, Morgan",PBS NewsHour,Senior Producer,M,2004,2395,28284,Wed Jan 02 19:52:09 +0000 2013,True,False,167.0,103.0,86.0,363.0,719.0,1,1
106855680,carolyncerbin,"Cerbin, Carolyn",USA Today,"Senior News Editor, Podcast Producer",F,1959,1399,15441,Wed Jan 20 22:28:41 +0000 2010,False,False,180.0,26.0,7.0,559.0,772.0,1,1
113039126,matthadro,"Hadro, Matt",Crux: Catholic News Agency,DC Correspondent for @cnalive,M,1885,525,7493,Wed Feb 10 14:10:35 +0000 2010,False,False,32.0,43.0,52.0,55.0,182.0,1,1
267941781,joshboak,"Boak, Josh",Associated Press,Economics Writer,M,1838,798,7541,Thu Mar 17 21:15:11 +0000 2011,False,False,41.0,145.0,33.0,516.0,735.0,1,1
217530311,jasonjdick,"Dick, Jason J.",CQ Roll Call,Deputy Editor,M,1836,126,3106,Fri Nov 19 19:50:00 +0000 2010,False,False,38.0,23.0,11.0,10.0,82.0,1,1
12917252,mikegruss,"Gruss, Michael",Manifest,Senior Editor,M,1825,743,5799,Thu Jan 31 20:41:14 +0000 2008,False,False,21.0,5.0,33.0,7.0,66.0,1,1
825763346,MolaReports,"Lenghi, Abdulmola",WUSA–TV,Reporter,M,1777,1701,3807,Sat Sep 15 18:42:44 +0000 2012,True,False,80.0,36.0,18.0,110.0,244.0,1,1
164702019,burlij,"Burlij, Terence",CNN,"Senior Producer, Political Unit",M,1770,1304,1074,Fri Jul 09 14:48:22 +0000 2010,True,False,11.0,14.0,3.0,1.0,29.0,1,1
174670082,AriannaProthero,"Prothero, Arianna G.",Education Week,Reporter,F,1723,992,5143,Wed Aug 04 14:28:13 +0000 2010,False,False,112.0,21.0,16.0,190.0,339.0,1,1
177427007,sarahheartsnews,"Chacko, Sarah",CQ Roll Call,Senior Reporter,F,1689,1504,6970,Thu Aug 12 03:02:52 +0000 2010,True,False,41.0,7.0,8.0,78.0,134.0,1,1
316645569,dshesgreen,"Shesgreen, Deirdre",Gannett Washington Bureau,"Washington Correspondent (OH, MO)",F,1654,794,6141,Mon Jun 13 19:14:06 +0000 2011,False,False,202.0,82.0,1.0,469.0,754.0,1,1
1426382581,JoelKirkland2,"Kirkland, Joel G.",E&E News,"Deputy Editor, Energywire",M,1628,2315,2318,Mon May 13 20:45:40 +0000 2013,False,False,21.0,12.0,7.0,90.0,130.0,1,1
134646416,mazrieva,"Mazrieva, Eva",Voice of America,International Journalist,F,1543,374,4777,Mon Apr 19 02:04:50 +0000 2010,False,False,102.0,31.0,4.0,11.0,148.0,1,1
16222086,ggrayson,"Grayson, Gisele",National Public Radio,Producer,F,1531,1224,1753,Wed Sep 10 15:12:24 +0000 2008,False,False,9.0,7.0,3.0,29.0,48.0,1,1
172673214,sstummeafp,"Stumme, Susan",Agence France-Presse,North America Desk Chief,F,1520,602,3983,Fri Jul 30 08:42:56 +0000 2010,True,False,43.0,9.0,13.0,17.0,82.0,1,1
96074197,juliepercha,"Percha, Julie",PBS NewsHour,Politics Producer,F,1451,1400,3412,Fri Dec 11 06:39:48 +0000 2009,True,False,63.0,18.0,3.0,63.0,147.0,1,1
240737573,amenasaiyid,"Saiyid, Amena H.",Bloomberg BNA,Water Reporter,F,1426,1190,9896,Thu Jan 20 16:38:31 +0000 2011,True,False,59.0,43.0,37.0,253.0,392.0,1,1
64320126,AnnElizabeth18,"Snider, Ann E.",Politico,Water Reporter,F,1424,650,1588,Mon Aug 10 02:47:40 +0000 2009,False,False,4.0,2.0,0.0,16.0,22.0,1,1
20593217,thisismaz,"Mazmanian, Adam",Federal Computer Week,Executive Editor,M,1419,1019,5842,Wed Feb 11 14:33:25 +0000 2009,True,False,87.0,75.0,69.0,48.0,279.0,1,1
159278421,AnnaMariaDP,"DiPietro, Annamaria",WJLA–TV / Newschannel 8,Former Investigative Producer,F,1408,498,9051,Thu Jun 24 23:30:17 +0000 2010,True,False,74.0,17.0,19.0,175.0,285.0,1,1
58287227,jpballoujourn1,"Ballou, Jeff",Aljazeera English,Reporter,M,1374,2409,7316,Sun Jul 19 20:34:34 +0000 2009,False,False,88.0,3.0,1.0,8.0,100.0,1,1
4902064493,theabstoddard,"Stoddard, Alexandra B.",RealClearPolitics,Associate Editor & Columnist,F,1372,14,65,Fri Feb 12 18:14:22 +0000 2016,False,False,11.0,0.0,1.0,1.0,13.0,1,1
86776199,jmckellogg,"McKellogg, Julieann",McClatchy,Video Journalist,F,1314,1920,4471,Sun Nov 01 18:44:39 +0000 2009,False,False,11.0,7.0,11.0,11.0,40.0,1,1
65091778,DanielPMalloy,"Malloy, Daniel",Ozy,Politics & Business Reporter,M,1300,528,5999,Wed Aug 12 17:05:09 +0000 2009,True,False,38.0,10.0,18.0,36.0,102.0,1,1
19250369,cphenicie,"Phenicie, Carolyn",The 74 Media,Education Reporter,F,1299,690,3118,Tue Jan 20 18:51:54 +0000 2009,True,False,65.0,2.0,2.0,33.0,102.0,1,1
21921150,chanceseales,"Seales, Chance",Nexstar Media Group,National Correspondent,M,1281,548,7802,Wed Feb 25 21:24:29 +0000 2009,False,False,118.0,133.0,13.0,381.0,645.0,1,1
56776309,Ellen_weiss,"Weiss, Ellen",Scripps News,VP & Bureau Chief,F,1276,992,1954,Tue Jul 14 18:41:28 +0000 2009,False,False,33.0,1.0,1.0,34.0,69.0,1,1
1152617791,MeghannReports,"Myers, Meghann",Sightline Media Group,Staff Writer,F,1256,189,5037,Wed Feb 06 01:59:39 +0000 2013,True,False,34.0,11.0,2.0,12.0,59.0,1,1
89760116,AdriUsero,"Usero, Adriana",Washington Post,Video Producer,F,1210,847,6335,Fri Nov 13 18:23:53 +0000 2009,False,False,30.0,30.0,5.0,48.0,113.0,1,1
323934044,SarahColeSmith,"Smith, Sarah",S&P Global Market Intelligence,Natural Gas Reporter,F,1196,976,1630,Sat Jun 25 17:53:48 +0000 2011,False,False,39.0,1.0,6.0,22.0,68.0,1,1
1322522821,Brendan_McGarry,"McGarry, Brendan",Military.com,Managing Editor,M,1175,967,3911,Tue Apr 02 13:42:08 +0000 2013,False,False,274.0,8.0,1.0,85.0,368.0,1,1
55650547,brian_mcgill,"McGill, Brian",Wall Street Journal / Dow Jones,Multimedia Editor,M,1170,416,5429,Fri Jul 10 20:04:31 +0000 2009,True,False,24.0,1.0,17.0,32.0,74.0,1,1
374042586,ChrisOpfer,"Opfer, Christopher R.",Bloomberg BNA,Reporter,M,1161,1137,2842,Thu Sep 15 16:17:05 +0000 2011,True,False,62.0,42.0,3.0,129.0,236.0,1,1
65962672,JonelleHenry,"Henry, Jonelle P.",C–SPAN,International Producer,F,1139,1347,10075,Sat Aug 15 19:43:01 +0000 2009,False,False,68.0,28.0,16.0,141.0,253.0,1,1
70814224,jkeene1957,"Keene, Jeffrey",ABC 7,Investigative Producer,M,1127,1266,2149,Tue Sep 01 23:05:53 +0000 2009,False,False,5.0,6.0,208.0,181.0,400.0,1,1
50854062,nhheikkinen,"Heikkinen, Niina H.",E&E News,"Reporter, Climatewire",F,1124,1283,861,Fri Jun 26 01:05:31 +0000 2009,False,False,31.0,26.0,16.0,31.0,104.0,1,1
26061966,phuffdaddy,"Huff, Priscilla",Feature Story News,Producer & Correspondent,F,1111,1719,15814,Mon Mar 23 18:46:28 +0000 2009,True,False,393.0,309.0,96.0,229.0,1027.0,1,1
27584242,JDDsays,"Domen, John",WNEW / CBS DC,Anchor and Producer,M,1101,413,15078,Mon Mar 30 04:30:41 +0000 2009,False,False,44.0,20.0,84.0,17.0,165.0,1,1
2250948913,RobTricchinelli,"Tricchinelli, Robert",Bloomberg BNA,Financial Regulation Reporter,M,1075,1037,5461,Tue Dec 17 20:36:58 +0000 2013,True,False,116.0,47.0,39.0,97.0,299.0,1,1
329719319,shogustus,"Augustus, Shannon",C–SPAN,White House Producer,F,1075,1084,6288,Tue Jul 05 14:33:17 +0000 2011,False,False,39.0,3.0,6.0,85.0,133.0,1,1
539229153,MilliganSusan,"Milligan, Susan E.",U.S. News & World Report,Political Writer,F,1072,286,4067,Wed Mar 28 15:38:50 +0000 2012,False,False,59.0,171.0,48.0,314.0,592.0,1,1
42854489,AshleySemlerBBC,"Semler, Ashley",BBC,Producer,F,1061,784,2023,Wed May 27 10:15:58 +0000 2009,False,False,35.0,3.0,1.0,7.0,46.0,1,1
178082389,LouiseDufresne,"Dufresne, Louise",CBS News,Producer,F,1052,1988,2391,Fri Aug 13 20:44:29 +0000 2010,True,False,12.0,7.0,3.0,8.0,30.0,1,1
300425859,Steph_Beasley,"Beasley, Stephanie M.",Politico,Transportation Security Reporter,F,1047,1079,2969,Tue May 17 18:58:27 +0000 2011,True,False,40.0,44.0,11.0,126.0,221.0,1,1
256563903,CaseyNBC,"Casey, Sean",WRC–TV / NBC–4,Photojounalist,M,1033,620,4985,Wed Feb 23 16:10:29 +0000 2011,False,False,47.0,1.0,1.0,27.0,76.0,1,1
20820517,lruskin,"Ruskin, Liz",Alaska Public Radio Network,Reporter,F,956,406,863,Sat Feb 14 00:20:26 +0000 2009,False,False,44.0,18.0,11.0,69.0,142.0,1,1
21664938,laura_e_finch,"Finch, Laura",World Magazine,Correspondent,F,943,2223,5572,Mon Feb 23 16:21:19 +0000 2009,False,False,11.0,5.0,8.0,10.0,34.0,1,1
17634686,cyram,"Master, Cyra",The Hill,Associate Editor,F,934,1806,19032,Tue Nov 25 22:56:06 +0000 2008,False,False,14.0,10.0,6.0,15.0,45.0,1,1
161307835,metainthenews,"Viers, Meta",McClatchy,Video Producer,F,880,1306,9368,Wed Jun 30 14:24:40 +0000 2010,False,False,74.0,7.0,14.0,8.0,103.0,1,1
937099921,JimmyHKoo,"Koo, Jimmy H.",Bloomberg BNA,Senior Legal Editor,M,867,1303,3537,Fri Nov 09 15:00:59 +0000 2012,False,False,102.0,31.0,79.0,555.0,767.0,1,1
28585396,CaroleFeldman,"Feldman, Carole",Associated Press,"Washington Director, News Operations & Finance",F,845,278,1281,Fri Apr 03 15:30:06 +0000 2009,True,False,146.0,6.0,1.0,65.0,218.0,1,1
175610542,makejdm,"Make, Jonathan",Communications Daily,Executive Editor,M,840,215,5161,Sat Aug 07 02:43:54 +0000 2010,True,False,92.0,13.0,0.0,16.0,121.0,1,1
246216987,SASvoboda,"Svoboda, Sarah",BBC,Producer,F,831,1781,1946,Wed Feb 02 11:20:10 +0000 2011,False,False,32.0,5.0,6.0,98.0,141.0,1,1
78716595,JenniferDavisDC,"Davis, Jennifer",Freelance,Reporter / Writer / Video Producer,F,818,818,2373,Wed Sep 30 21:46:21 +0000 2009,False,False,7.0,13.0,0.0,6.0,26.0,1,1
783887263,jason_donner,"Donner, Jason",Fox News,Producer,M,800,830,2423,Mon Aug 27 05:26:27 +0000 2012,True,False,261.0,26.0,9.0,127.0,423.0,1,1
1651286809,NadiaPflaum,"Pflaum, Nadia",Standard - Examiner,Reporter,F,766,1724,3782,Tue Aug 06 21:17:15 +0000 2013,False,False,117.0,7.0,49.0,95.0,268.0,1,1
19932600,wheelb,"Wheeler, Brian",Vice News,Producer,M,766,1580,4923,Mon Feb 02 21:09:58 +0000 2009,False,False,30.0,3.0,7.0,52.0,92.0,1,1
313080999,rachel_witkin,"Witkin, Rachel",NBC News,"Associate Producer, Hardball",F,750,2147,9413,Wed Jun 08 03:36:43 +0000 2011,True,False,295.0,41.0,31.0,84.0,451.0,1,1
946349748,andclev,"Clevenger, Andrew",Bloomberg BNA,Defense Procurement Policy Reporter,M,749,1431,1195,Tue Nov 13 19:19:00 +0000 2012,True,False,43.0,14.0,14.0,13.0,84.0,1,1
49792913,ashleyebrown44,"Brown, Ashley",Morning Edition,Editor,F,738,1381,811,Mon Jun 22 22:37:57 +0000 2009,False,False,15.0,44.0,13.0,75.0,147.0,1,1
290676747,Casey_J_Wooten,"Wooten, Casey",Bloomberg BNA,Food & Agriculture Reporter,M,698,1317,3871,Sat Apr 30 18:08:43 +0000 2011,True,False,77.0,102.0,15.0,345.0,539.0,1,1
479146840,BerylAdcock,"Adcock, Beryl",McClatchy Newspapers,News Editor,F,633,28,5575,Tue Jan 31 02:11:07 +0000 2012,False,False,6.0,13.0,18.0,41.0,78.0,1,1
17322401,NC8Dave,"Lucas, David",WJLA–TV / Newschannel 8,Anchor,M,622,633,1682,Tue Nov 11 21:17:50 +0000 2008,True,False,393.0,32.0,6.0,26.0,457.0,1,1
703948542038175745,magmanley,"Grena Manley, Mary Ann",Bloomberg BNA,"Deputy Editorial Director, EHS Division",F,618,1208,4830,Sun Feb 28 14:23:05 +0000 2016,False,False,73.0,9.0,25.0,568.0,675.0,1,1
598731841,rfoster18,"Foster, Rebecca",Feature Story News,Newsdesk Manager,F,613,290,1791,Sun Jun 03 22:53:07 +0000 2012,False,False,39.0,2.0,4.0,12.0,57.0,1,1
1013785220,KateAFarrell,"Farrell, Kate",BBC,Editor,F,607,793,831,Sat Dec 15 19:19:49 +0000 2012,False,False,19.0,6.0,0.0,37.0,62.0,1,1
2453025128,gloriaminott,"Minott, Gloria",WPFW–FM,Journalist and Radio Host,F,586,230,61473,Sat Apr 19 12:03:52 +0000 2014,False,False,1.0,0.0,22.0,21524.0,21547.0,1,1
21034829,markastephens,"Stephens, Mark",WRC–TV / NBC–4,Producer,M,551,616,6527,Mon Feb 16 22:09:31 +0000 2009,False,False,89.0,1.0,4.0,233.0,327.0,1,1
240282772,PUrbanDC,"Urban, Peter",Stephens Media Group,Reporter,M,510,281,4218,Wed Jan 19 15:32:40 +0000 2011,False,False,7.0,15.0,18.0,79.0,119.0,1,1
2493482264,JessieKamens,"Kamens, Jessie K.",Bloomberg BNA,"Managing Editor, U.S. Law Week",F,496,378,2630,Tue May 13 20:25:22 +0000 2014,True,False,9.0,23.0,3.0,123.0,158.0,1,1
16069566,MichRem,"Remillard, Michele",C–SPAN,"Executive Producer, Washington Journal",F,486,553,701,Sun Aug 31 19:19:14 +0000 2008,False,False,2.0,0.0,5.0,17.0,24.0,1,1
338472722,DC_mcaleese,"McAleese, Kevin",Feature Story News,Reporter,M,479,1100,1851,Tue Jul 19 16:48:29 +0000 2011,False,False,8.0,7.0,3.0,68.0,86.0,1,1
472270797,WJCadigan,"Cadigan, Will",CNN,"Video Producer, State of the Union",M,477,894,1033,Mon Jan 23 19:39:36 +0000 2012,True,False,41.0,33.0,34.0,190.0,298.0,1,1
205065944,pcooney55,"Cooney, Peter",Thomson Reuters,Editor,M,473,1807,6072,Wed Oct 20 02:30:22 +0000 2010,False,False,440.0,0.0,0.0,0.0,440.0,1,1
1468117987,JennyMandel1,"Mandel, Jennifer A.",E&E News,"Reporter, Energywire",F,467,453,2002,Wed May 29 19:41:15 +0000 2013,False,False,13.0,53.0,6.0,130.0,202.0,1,1
58208587,MatthewHilk,"Hilk, Matthew",CNN,"Supervising Producer, The Lead with Jake Tapper",M,462,1709,446,Sun Jul 19 14:38:01 +0000 2009,False,False,0.0,0.0,3.0,17.0,20.0,1,1
182988588,BritainEakin,"Eakin, Britain",Court House News,Reporter,F,412,1056,2067,Wed Aug 25 22:03:48 +0000 2010,False,False,108.0,12.0,27.0,56.0,203.0,1,1
17379292,wleaming,"Leaming, Whitney",Washingtonpost.com,Video Journalist,F,403,396,375,Fri Nov 14 03:17:22 +0000 2008,True,False,15.0,5.0,0.0,20.0,40.0,1,1
12030862,WhitneyMcKnight,"McKnight, Whitney",Frontline Medical Communications,Senior Reporter & Producer,F,402,189,1774,Wed Jan 09 15:51:22 +0000 2008,False,False,9.0,1.0,6.0,3.0,19.0,1,1
485842327,ChrisSheridan34,"Sheridan, Chris",Aljazeera English,Senior White House Producer,M,395,912,793,Tue Feb 07 16:52:21 +0000 2012,False,False,109.0,40.0,4.0,48.0,201.0,1,1
4895359072,siforbes67,"Forbes, Sean I.",Bloomberg BNA,Retirement & Benefits Reporter,M,344,534,804,Wed Feb 10 16:06:48 +0000 2016,True,False,26.0,48.0,1.0,58.0,133.0,1,1
3308309151,DJFoleyWTOP,"Foley, Dennis",WTOP Radio,Reporter & Editor,M,341,312,1935,Thu Jun 04 16:21:49 +0000 2015,False,False,41.0,1.0,1.0,34.0,77.0,1,1
71630958,CAMcGrady,"McGrady, Clyde",CQ Roll Call,Reporter,M,315,493,5568,Fri Sep 04 20:32:09 +0000 2009,False,False,35.0,44.0,11.0,178.0,268.0,1,1
412583449,nataliewins1,"Winston, Natalie",National Public Radio,Editor,F,311,445,178,Mon Nov 14 22:19:34 +0000 2011,False,False,7.0,1.0,2.0,10.0,20.0,1,1
135221641,DoinaChiacu,"Chiacu, Doina",Thomson Reuters,Reporter,F,307,762,952,Tue Apr 20 17:42:50 +0000 2010,False,False,78.0,8.0,2.0,28.0,116.0,1,1
217387239,HeidiJensenABC,"Jensen, Heidi",ABC News,Producer,F,282,221,7455,Fri Nov 19 11:40:54 +0000 2010,False,False,44.0,21.0,4.0,25.0,94.0,1,1
17138140,dparn22,"Parnass, Danielle",Bloomberg Government,Analyst,F,279,453,194,Mon Nov 03 19:49:34 +0000 2008,False,False,1.0,0.0,1.0,1.0,3.0,1,1
18670049,EmilyLMeredith,"Meredith, Emily",Energy Intelligence,Foreign Policy Reporter,F,273,605,369,Tue Jan 06 11:01:33 +0000 2009,False,False,8.0,7.0,9.0,14.0,38.0,1,1
111664124,jonathan_miller,"Miller, Jonathan",CQ Roll Call,"Deputy Editor, CQ Magazine",M,266,266,2399,Fri Feb 05 18:46:01 +0000 2010,False,False,56.0,58.0,5.0,36.0,155.0,1,1
45787554,obedienttither,"Bost, Mark",WUSA–TV,Photographer,M,259,282,2707,Tue Jun 09 07:19:55 +0000 2009,False,False,11.0,0.0,5.0,81.0,97.0,1,1
3449843548,msomersWFED,"Somers, Meredith",Federal News Radio 1500 AM,Digital News Writer & Editor,F,231,92,872,Wed Aug 26 18:57:10 +0000 2015,False,False,117.0,3.0,1.0,38.0,159.0,1,1
57057314,ladaisia,"Hunter, Melanie",CNSNews.com,White House Correspondent & Editor,F,199,1049,3097,Wed Jul 15 16:09:41 +0000 2009,False,False,52.0,1.0,0.0,2.0,55.0,1,1
2163589963,cheeseheadphoto,"Watrud, Don",WTTG–Fox Television,Photojournalist,M,179,125,120,Tue Oct 29 21:45:00 +0000 2013,False,False,2.0,0.0,0.0,1.0,3.0,1,1
112806153,ny_chung,"Chung, Nicole",PBS NewsHour,Production Assistant,F,175,586,207,Tue Feb 09 19:32:06 +0000 2010,False,False,24.0,0.0,4.0,1.0,29.0,1,1
3217279655,ProducedbyRita,"Chan, Rita",Aljazeera America,Writer & Producer,F,162,298,442,Tue Apr 28 14:02:38 +0000 2015,False,False,8.0,8.0,4.0,9.0,29.0,1,1
361533837,tjryan93,"Ryan, Timothy Joseph",Court House News,Reporter,M,158,232,3124,Wed Aug 24 23:01:09 +0000 2011,False,False,12.0,1.0,2.0,3.0,18.0,1,1
386002603,ChrisWrightDC,"Wright, Christopher",CQ Roll Call,"Deputy Director, CQ Now",M,156,124,347,Thu Oct 06 14:17:57 +0000 2011,False,False,4.0,3.0,33.0,2.0,42.0,1,1
245484736,alanacbs,"Anyse, Alana",CBS News,Special Events and White House Producer,F,139,251,121,Mon Jan 31 20:13:40 +0000 2011,False,False,4.0,0.0,1.0,3.0,8.0,1,1
