Attribute,Measure,Group,Min,Mean,Max,Stddev,
LOCATION,twitter-mostMentioned-1,Virginia,4.365e-04,0.001,0.002,8.730e-04,
LOCATION,twitter-mostMentioned-1,"Charlotte, NC",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,"London, England",0,0.002,0.007,0.003,
LOCATION,twitter-mostMentioned-1,Your basement,0.002,0.002,0.002,0,
LOCATION,twitter-mostMentioned-1,"Potomac, MD",0.002,0.002,0.002,0,
LOCATION,twitter-mostMentioned-1,"DC, MD, VA",8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,twitter-mostMentioned-1,"West Hartford, CT",0.001,0.001,0.001,0,
LOCATION,twitter-mostMentioned-1,"Fort Myers, FL",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,"Fairfax County, Virginia",0.008,0.008,0.008,0,
LOCATION,twitter-mostMentioned-1,"Fredericksburg, VA",0.001,0.001,0.001,0,
LOCATION,twitter-mostMentioned-1,"Philadelphia, PA",0,4.365e-04,8.730e-04,3.086e-04,
LOCATION,twitter-mostMentioned-1,"Rockville, Maryland USA",0,0,0,0,
LOCATION,twitter-mostMentioned-1,Fox News Radio,8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,twitter-mostMentioned-1,"United Nations, NYC",0.001,0.001,0.001,0,
LOCATION,twitter-mostMentioned-1,"Wimberley, Texas",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,"Virginia, USA",0.001,0.001,0.001,0,
LOCATION,twitter-mostMentioned-1,On the leading edge of life,0,0,0,0,
LOCATION,twitter-mostMentioned-1,RTs & links ≠ endorsements,4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,"DC, MD",0.002,0.002,0.002,0,
LOCATION,twitter-mostMentioned-1,"Manhattan, NY",4.365e-04,6.547e-04,8.730e-04,2.182e-04,
LOCATION,twitter-mostMentioned-1,"Derwood, MD",0.002,0.002,0.002,0,
LOCATION,twitter-mostMentioned-1,"Columbia, MD",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,"ABC7 News Washington, DC",0.003,0.003,0.003,0,
LOCATION,twitter-mostMentioned-1,Washington DC metro,0,0,0,0,
LOCATION,twitter-mostMentioned-1,"Mostly DC, sometimes CA",0.003,0.003,0.003,0,
LOCATION,twitter-mostMentioned-1,HR - MGQ - LHR - DC.,4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,"Orlando, FL",8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,twitter-mostMentioned-1,"Columbus, Ohio",0,0,0,0,
LOCATION,twitter-mostMentioned-1,"Mclean, VA",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,"Washington, DC and airports",0.003,0.003,0.003,0,
LOCATION,twitter-mostMentioned-1,"Sacramento, CA",0.001,0.001,0.001,0,
LOCATION,twitter-mostMentioned-1,London,0,4.365e-04,8.730e-04,3.564e-04,
LOCATION,twitter-mostMentioned-1,N.J.,4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,"Washington DC, America",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,"Denver, CO",0,4.365e-04,8.730e-04,3.564e-04,
LOCATION,twitter-mostMentioned-1,"Frederick, MD",0.002,0.002,0.002,0,
LOCATION,twitter-mostMentioned-1,"ÜT: 39.149989,-77.154816",0.001,0.001,0.001,0,
LOCATION,twitter-mostMentioned-1,"Palomina Farm, Orange, VA",0.006,0.006,0.006,0,
LOCATION,twitter-mostMentioned-1,Inside the beltway,8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,twitter-mostMentioned-1,"Bowie, MD",8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,twitter-mostMentioned-1,"Casper, WY",0,0,0,0,
LOCATION,twitter-mostMentioned-1,"Portland, OR",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,Global,0.003,0.003,0.003,0,
LOCATION,twitter-mostMentioned-1,Redacted,0.001,0.001,0.001,0,
LOCATION,twitter-mostMentioned-1,"New York, USA",0,9.603e-04,0.002,7.510e-04,
LOCATION,twitter-mostMentioned-1,"Georgia, USA",0,0,0,0,
LOCATION,twitter-mostMentioned-1,Above my feet,0,0,0,0,
LOCATION,twitter-mostMentioned-1,"Washington DC, Atlanta GA",0.002,0.002,0.002,0,
LOCATION,twitter-mostMentioned-1,"Houston, TX",0.001,0.001,0.001,0,
LOCATION,twitter-mostMentioned-1,"Washington, DC.",8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,twitter-mostMentioned-1,"Bozeman, MT",0,0,0,0,
LOCATION,twitter-mostMentioned-1,NYC | Former DC & Miami,0,0,0,0,
LOCATION,twitter-mostMentioned-1,"CNN, Washington, DC",0.001,0.001,0.001,0,
LOCATION,twitter-mostMentioned-1,TX → DC,0.004,0.004,0.004,0,
LOCATION,twitter-mostMentioned-1,Here for now,0,0,0,0,
LOCATION,twitter-mostMentioned-1,Al Jazeera English,0.005,0.005,0.005,0,
LOCATION,twitter-mostMentioned-1,Lebanon,0.002,0.002,0.002,0,
LOCATION,twitter-mostMentioned-1,USA,0,1.455e-04,4.365e-04,2.058e-04,
LOCATION,twitter-mostMentioned-1,"United Nations, New York",0.002,0.002,0.002,0,
LOCATION,twitter-mostMentioned-1,Here and There,8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,twitter-mostMentioned-1,New York ,0.001,0.001,0.001,0,
LOCATION,twitter-mostMentioned-1,"ÜT: 38.922219,-77.031428",0.003,0.003,0.003,0,
LOCATION,twitter-mostMentioned-1,Dc,0.002,0.002,0.002,0,
LOCATION,twitter-mostMentioned-1,"ÜT: 38.895844,-77.007033",0,0,0,0,
LOCATION,twitter-mostMentioned-1,"Delhi, India",0.003,0.003,0.003,0,
LOCATION,twitter-mostMentioned-1,Location: DC,8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,twitter-mostMentioned-1,U.S.,0.002,0.002,0.002,0,
LOCATION,twitter-mostMentioned-1,"Kensington, MD",8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,twitter-mostMentioned-1,Sometimes Washington D.C,0.002,0.002,0.002,0,
LOCATION,twitter-mostMentioned-1,Boston,0.002,0.002,0.002,0,
LOCATION,twitter-mostMentioned-1,"Columbus, OH",0,0,0,0,
LOCATION,twitter-mostMentioned-1,"Maryland/Washington, DC",0,0,0,0,
LOCATION,twitter-mostMentioned-1,New york city,4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,Montréal Canada.,0,0,0,0,
LOCATION,twitter-mostMentioned-1,"Fairfax Station, Va",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,"Silver Spring, MD",0,0,0,0,
LOCATION,twitter-mostMentioned-1,Where the news takes me,0,0,0,0,
LOCATION,twitter-mostMentioned-1,"Washington, DC/Brooklyn, NY",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,"Palo Alto, CA",0.002,0.002,0.002,0,
LOCATION,twitter-mostMentioned-1,"Anywhere, USA",0.005,0.005,0.005,0,
LOCATION,twitter-mostMentioned-1,"Washington, D.C./Maryland",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,"North Beach, MD",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,"Washington DC, Chicago, ROME",0,0,0,0,
LOCATION,twitter-mostMentioned-1,"Denver, Colorado",0.003,0.003,0.003,0,
LOCATION,twitter-mostMentioned-1,"DC Based, Effective World Wide",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,"Washington DC, USA ",0.002,0.002,0.002,0,
LOCATION,twitter-mostMentioned-1,NJ-NY,4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,@GarneyG,0,0,0,0,
LOCATION,twitter-mostMentioned-1,"East Dover, VT",0,0,0,0,
LOCATION,twitter-mostMentioned-1,"C-SPAN - Washington, DC",0,0,0,0,
LOCATION,twitter-mostMentioned-1,"Martinsburg, WV",0,0,0,0,
LOCATION,twitter-mostMentioned-1,"Miami, FL",0,0,0,0,
LOCATION,twitter-mostMentioned-1,"Washington, DC | #CapitalCity",0,0,0,0,
LOCATION,twitter-mostMentioned-1,"Washington, USA",0.003,0.003,0.003,0,
LOCATION,twitter-mostMentioned-1,"London, United Kingdom",0,0,0,0,
LOCATION,twitter-mostMentioned-1,The District of Columbia,4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,Wash DC,4.365e-04,6.547e-04,8.730e-04,2.182e-04,
LOCATION,twitter-mostMentioned-1,"Moscow, Russia",0,0,0,0,
LOCATION,twitter-mostMentioned-1,"ÜT: 38.985841,-77.471224",0,0,0,0,
LOCATION,twitter-mostMentioned-1,"Milwaukee, WI",0,0,0,0,
LOCATION,twitter-mostMentioned-1,"San Antonio, TX",0,0,0,0,
LOCATION,twitter-mostMentioned-1,"Fairfax, VA",0,0,0,0,
LOCATION,twitter-mostMentioned-1,Now in D.C.,4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,PA,0,0,0,0,
LOCATION,twitter-mostMentioned-1,"Raleigh, NC",0.003,0.003,0.003,0,
LOCATION,twitter-mostMentioned-1,"Washington Bureau, Newsday",0.002,0.002,0.002,0,
LOCATION,twitter-mostMentioned-1,DMV,0,0,0,0,
LOCATION,twitter-mostMentioned-1,"Shady Side, Md.",0.001,0.001,0.001,0,
LOCATION,twitter-mostMentioned-1,"WH Beat, Washington, DC",0,0,0,0,
LOCATION,twitter-mostMentioned-1,"Madison, WI",0,0,0,0,
LOCATION,twitter-mostMentioned-1,New York metro area,4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,"Austin, Texas & San Diego",0.002,0.002,0.002,0,
LOCATION,twitter-mostMentioned-1,"ÜT: 38.81626,-77.078307",0,0,0,0,
LOCATION,twitter-mostMentioned-1,"ÜT: 17.536681,-99.495555",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,"Memphis, TN",0,0,0,0,
LOCATION,twitter-mostMentioned-1,"Washington, D.C. / Tampa Bay",8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,twitter-mostMentioned-1,"Bowling Green, KY",0,0,0,0,
LOCATION,twitter-mostMentioned-1,Earth ,0,0,0,0,
LOCATION,twitter-mostMentioned-1,"London, UK",0,0,0,0,
LOCATION,twitter-mostMentioned-1,Capitol Hill ,0,0,0,0,
LOCATION,twitter-mostMentioned-1,Irishman in Washington,0.003,0.003,0.003,0,
LOCATION,twitter-mostMentioned-1,DC/Baltimore,8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,twitter-mostMentioned-1,"Charlottesville, VA",0.003,0.003,0.003,0,
LOCATION,twitter-mostMentioned-1,"ÜT: 49.279186,-123.035336",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,"    Washington, D.C.",0.002,0.002,0.002,0,
LOCATION,twitter-mostMentioned-1,McLean Va./Silver Spring Md.,0,0,0,0,
LOCATION,twitter-mostMentioned-1,"Greater Washington, DC area",8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,twitter-mostMentioned-1,Beijing,0,0,0,0,
LOCATION,twitter-mostMentioned-1,Singapore,8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,twitter-mostMentioned-1,"D.C., personal views",0.002,0.002,0.002,0,
LOCATION,twitter-mostMentioned-1,Washington - Paris,4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,DC Metro,4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,"Washington,D.C. ",8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,twitter-mostMentioned-1,"Seoul, Republic of Korea",8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,twitter-mostMentioned-1,Shanghai,4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,"College Park, Baltimore, DC",4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,Victoria.stmartin@nd.edu,4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,Reuters Washington bureau,0.002,0.002,0.002,0,
LOCATION,twitter-mostMentioned-1,Beirut,0,0,0,0,
LOCATION,twitter-mostMentioned-1,Washington. DC,0.002,0.002,0.002,0,
LOCATION,twitter-mostMentioned-1,"Cambridge, MA",0,0,0,0,
LOCATION,twitter-mostMentioned-1,"Outside Washington, D.C.",0,0,0,0,
LOCATION,twitter-mostMentioned-1,"McLean, VA",0,0,0,0,
LOCATION,twitter-mostMentioned-1,Somewhere in the Middle East,0,0,0,0,
LOCATION,twitter-mostMentioned-1,"Montevideo, Uruguay",0,0,0,0,
LOCATION,twitter-mostMentioned-1,"Paris, Ile-de-France",8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,twitter-mostMentioned-1,DC ,0.001,0.001,0.001,0,
LOCATION,twitter-mostMentioned-1,YWG to DCA,4.365e-04,4.365e-04,4.365e-04,0,
LOCATION,twitter-mostMentioned-1,DC. ,0,0,0,0,
LOCATION,twitter-mostMentioned-1,"Sydney, New South Wales",0,0,0,0,
LOCATION,twitter-mostMentioned-1,Kaboul,0,0,0,0,
LOCATION,twitter-mostMentioned-1,"ÜT: 39.054624,-77.087734",8.730e-04,8.730e-04,8.730e-04,0,
LOCATION,twitter-mostMentioned-1,"Laguna Hills, CA",0,0,0,0,
LOCATION,twitter-mostMentioned-1,No Value,0,0.007,0.215,0.018,
LOCATION,twitter-numberOfFollowers-1,"Centralia, WA",4.246e-04,4.246e-04,4.246e-04,0,
LOCATION,twitter-numberOfFollowers-1,"Washington, DC",1.173e-05,0.009,0.887,0.050,
LOCATION,twitter-numberOfFollowers-1,"Washington, D. C.",1.561e-04,0.001,0.002,0.001,
LOCATION,twitter-numberOfFollowers-1,"I wander...Journalist, author, wanderer. Founder of @Fundaorth",0.003,0.003,0.003,0,
LOCATION,twitter-numberOfFollowers-1,"Washington, DC ",1.638e-04,0.001,0.004,0.001,
LOCATION,twitter-numberOfFollowers-1,"Washington, D.C.",5.189e-05,0.009,0.390,0.030,
LOCATION,twitter-numberOfFollowers-1,Washington DC,7.309e-05,0.004,0.141,0.013,
LOCATION,twitter-numberOfFollowers-1,"Springfield, Va.",0.001,0.001,0.001,0,
LOCATION,twitter-numberOfFollowers-1,Task & Purpose,0.002,0.002,0.002,0,
LOCATION,twitter-numberOfFollowers-1,"Arlington, Va.",1.638e-04,0.003,0.015,0.005,
LOCATION,twitter-numberOfFollowers-1,Washington,2.888e-05,0.018,0.548,0.082,
LOCATION,twitter-numberOfFollowers-1,Eastern Market,0.002,0.002,0.002,0,
LOCATION,twitter-numberOfFollowers-1,"Laurel, MD/Washington, D.C.",0.001,0.001,0.001,0,
LOCATION,twitter-numberOfFollowers-1,Washington D.C.,4.241e-05,0.019,0.643,0.084,
LOCATION,twitter-numberOfFollowers-1,"Los Angeles, CA",2.310e-04,0.008,0.068,0.017,
LOCATION,twitter-numberOfFollowers-1,District of Columbia,5.324e-05,0.005,0.032,0.010,
LOCATION,twitter-numberOfFollowers-1,"Washington, D.C., and Missouri",0.005,0.005,0.005,0,
LOCATION,twitter-numberOfFollowers-1,"New York, NY",3.474e-05,0.005,0.069,0.012,
LOCATION,twitter-numberOfFollowers-1,New Yorker in D.C. ,0.033,0.033,0.033,0,
LOCATION,twitter-numberOfFollowers-1,"Capitol Hill, Washington, D.C.",0.019,0.019,0.019,0,
LOCATION,twitter-numberOfFollowers-1,"Arlington, VA",7.715e-05,0.001,0.014,0.003,
LOCATION,twitter-numberOfFollowers-1,"Miami Beach, FL",0.016,0.016,0.016,0,
LOCATION,twitter-numberOfFollowers-1,"Capitol Hill, DC",0.019,0.019,0.019,0,
LOCATION,twitter-numberOfFollowers-1,A hallway in the Capitol.,0.018,0.018,0.018,0,
LOCATION,twitter-numberOfFollowers-1,"Washington, DC & airplanes",0.028,0.028,0.028,0,
LOCATION,twitter-numberOfFollowers-1,"The 703, 202, 504 or on the road",0.101,0.101,0.101,0,
LOCATION,twitter-numberOfFollowers-1,DC,4.286e-05,0.004,0.041,0.009,
LOCATION,twitter-numberOfFollowers-1,Ajchavar.com,0.003,0.003,0.003,0,
LOCATION,twitter-numberOfFollowers-1,NY | DC,0.022,0.022,0.022,0,
LOCATION,twitter-numberOfFollowers-1,Davidson or D.C. or ...,0.006,0.006,0.006,0,
LOCATION,twitter-numberOfFollowers-1,"Washington, d.c.",5.757e-04,0.001,0.002,3.952e-04,
LOCATION,twitter-numberOfFollowers-1,The Capitol,0.067,0.067,0.067,0,
LOCATION,twitter-numberOfFollowers-1,New York City,3.046e-04,0.002,0.007,0.003,
LOCATION,twitter-numberOfFollowers-1,"Washington, D.C., USA",0.004,0.011,0.018,0.007,
LOCATION,twitter-numberOfFollowers-1,DC-area,0.007,0.007,0.007,0,
LOCATION,twitter-numberOfFollowers-1,Cecil D. Andrus-White Clouds Wilderness,0.001,0.001,0.001,0,
LOCATION,twitter-numberOfFollowers-1,"Capitol Hill, Washington",7.210e-04,9.450e-04,0.001,2.182e-04,
LOCATION,twitter-numberOfFollowers-1,D.C. | Middlebury | London,0.009,0.009,0.009,0,
LOCATION,twitter-numberOfFollowers-1,The White House+points afield,0.006,0.006,0.006,0,
LOCATION,twitter-numberOfFollowers-1,The District,0.003,0.005,0.007,0.002,
LOCATION,twitter-numberOfFollowers-1,D.C. Metro Area,4.593e-04,6.680e-04,8.767e-04,2.087e-04,
LOCATION,twitter-numberOfFollowers-1,"Washington, DC via    & Miami.",0.005,0.005,0.005,0,
LOCATION,twitter-numberOfFollowers-1,Washington dc,0.001,0.009,0.021,0.008,
LOCATION,twitter-numberOfFollowers-1,NV → DC,0.014,0.014,0.014,0,
LOCATION,twitter-numberOfFollowers-1,Washington(ish),0.016,0.016,0.016,0,
LOCATION,twitter-numberOfFollowers-1,Washington D.C. and Jupiter Fl,0.004,0.004,0.004,0,
LOCATION,twitter-numberOfFollowers-1,United States,8.122e-05,0.020,0.127,0.039,
LOCATION,twitter-numberOfFollowers-1,"Arlington, Virginia, USA",1.227e-04,1.227e-04,1.227e-04,0,
LOCATION,twitter-numberOfFollowers-1,"Arlington, Virginia",2.897e-04,4.676e-04,5.947e-04,1.296e-04,
LOCATION,twitter-numberOfFollowers-1,"Jersey City, NJ",0.009,0.009,0.009,0,
LOCATION,twitter-numberOfFollowers-1,"Alexandria, VA",4.512e-06,5.334e-04,0.001,3.452e-04,
LOCATION,twitter-numberOfFollowers-1,CLE-STL-ALX,0.004,0.004,0.004,0,
LOCATION,twitter-numberOfFollowers-1,"Shaker Heights, OH",0.004,0.004,0.004,0,
LOCATION,twitter-numberOfFollowers-1,Kristinawong@protonmail.com ,0.008,0.008,0.008,0,
LOCATION,twitter-numberOfFollowers-1,Email: kwong@breitbart.com ,0.008,0.008,0.008,0,
LOCATION,twitter-numberOfFollowers-1,"Adams Morgan, Washington",0.043,0.043,0.043,0,
LOCATION,twitter-numberOfFollowers-1,"Brussels, Belgium",0.003,0.003,0.003,0,
LOCATION,twitter-numberOfFollowers-1,Displaced New Yorker,0.009,0.009,0.009,0,
LOCATION,twitter-numberOfFollowers-1,"Washington, D.C. ",1.985e-05,0.002,0.016,0.004,
LOCATION,twitter-numberOfFollowers-1,DC via The Mitten,0.003,0.003,0.003,0,
LOCATION,twitter-numberOfFollowers-1,"Washington, D.C. area",3.885e-04,5.685e-04,7.485e-04,1.800e-04,
LOCATION,twitter-numberOfFollowers-1,Blakesobczak at protonmail com,0.001,0.001,0.001,0,
LOCATION,twitter-numberOfFollowers-1,Washington D.C,0.001,0.003,0.004,0.002,
LOCATION,twitter-numberOfFollowers-1,"ÜT: 40.57206,-74.327759",0.011,0.011,0.011,0,
LOCATION,twitter-numberOfFollowers-1,"Washington, D.C. / eenews.net",8.049e-04,8.049e-04,8.049e-04,0,
LOCATION,twitter-numberOfFollowers-1,D.C. via Baton Rouge,0.003,0.003,0.003,0,
LOCATION,twitter-numberOfFollowers-1,The Matrix,0.005,0.005,0.005,0,
LOCATION,twitter-numberOfFollowers-1,Washington DC region,0.005,0.005,0.005,0,
LOCATION,twitter-numberOfFollowers-1,"Washington, D.C./Denver",4.377e-04,4.377e-04,4.377e-04,0,
LOCATION,twitter-numberOfFollowers-1,"Brooklyn, NY",2.342e-04,0.002,0.010,0.002,
LOCATION,twitter-numberOfFollowers-1,"San Jose, CA",0.001,0.001,0.001,0,
LOCATION,twitter-numberOfFollowers-1,"Las Vegas, NV",6.763e-04,6.763e-04,6.763e-04,0,
LOCATION,twitter-numberOfFollowers-1,"Baltimore, MD",3.163e-04,0.003,0.009,0.003,
LOCATION,twitter-numberOfFollowers-1,"Washington, DC, USA",5.608e-04,0.001,0.002,4.373e-04,
LOCATION,twitter-numberOfFollowers-1,"Durham, N.C.",0.012,0.012,0.012,0,
LOCATION,twitter-numberOfFollowers-1,D.C.,1.498e-04,0.003,0.020,0.006,
LOCATION,twitter-numberOfFollowers-1,DC/Scenic Silver Spring,3.204e-04,3.204e-04,3.204e-04,0,
LOCATION,twitter-numberOfFollowers-1,Running between the wickets,0.009,0.009,0.009,0,
LOCATION,twitter-numberOfFollowers-1,N 51°25' 0'' / W 0°12' 0'',7.878e-04,7.878e-04,7.878e-04,0,
LOCATION,twitter-numberOfFollowers-1,Maine/NoVa/WDW,0.003,0.003,0.003,0,
LOCATION,twitter-numberOfFollowers-1,Instagram,0.234,0.234,0.234,0,
LOCATION,twitter-numberOfFollowers-1,"Beast Belly, DC",3.763e-04,3.763e-04,3.763e-04,0,
LOCATION,twitter-numberOfFollowers-1,"Rome, Lazio",0.007,0.007,0.007,0,
LOCATION,twitter-numberOfFollowers-1,District of Columbia ,0.008,0.008,0.008,0,
LOCATION,twitter-numberOfFollowers-1,California ✈ Washington DC ,0.001,0.001,0.001,0,
LOCATION,twitter-numberOfFollowers-1,DC (via the Granite State),4.268e-04,4.268e-04,4.268e-04,0,
LOCATION,twitter-numberOfFollowers-1,1111 North Capitol NE,0.017,0.017,0.017,0,
LOCATION,twitter-numberOfFollowers-1,Washington.dc/clarke county.va,9.922e-04,9.922e-04,9.922e-04,0,
LOCATION,twitter-numberOfFollowers-1,"In and around Washington, D.C.",0.008,0.008,0.008,0,
LOCATION,twitter-numberOfFollowers-1,"ÜT: 38.915848,-77.03604",0.004,0.004,0.004,0,
LOCATION,twitter-numberOfFollowers-1,The Green Mountains,0.011,0.011,0.011,0,
LOCATION,twitter-numberOfFollowers-1,"Bedford, NH / Washington, DC",0.005,0.005,0.005,0,
LOCATION,twitter-numberOfFollowers-1,Pacing in Capitol (ARK - DC),0.001,0.001,0.001,0,
LOCATION,twitter-numberOfFollowers-1,MSP,0.001,0.001,0.001,0,
LOCATION,twitter-numberOfFollowers-1,Washington d.c.,0.005,0.005,0.005,0,
LOCATION,twitter-numberOfFollowers-1,"Kansas City, MO",0.003,0.004,0.005,9.247e-04,
LOCATION,twitter-numberOfFollowers-1,DC via NJ/VA,0.002,0.002,0.002,0,
LOCATION,twitter-numberOfFollowers-1,"Washington, dc",2.513e-04,0.004,0.011,0.004,
LOCATION,twitter-numberOfFollowers-1,Harlem,0.004,0.004,0.004,0,
LOCATION,twitter-numberOfFollowers-1,"Washington, DC/ Marriotts",0.009,0.009,0.009,0,
LOCATION,twitter-numberOfFollowers-1,"Brookland, Washington DC",0.002,0.002,0.002,0,
LOCATION,twitter-numberOfFollowers-1,"Petworth, Washington DC",0.002,0.002,0.002,0,
LOCATION,twitter-numberOfFollowers-1,Your Nation's Capitol,0.005,0.005,0.005,0,
LOCATION,twitter-numberOfFollowers-1,"Chapel Hill, NC",0.028,0.028,0.028,0,
LOCATION,twitter-numberOfFollowers-1,NYC/DC/on the road,0.007,0.007,0.007,0,
LOCATION,twitter-numberOfFollowers-1,The trough of disillusionment.,0.008,0.008,0.008,0,
LOCATION,twitter-numberOfFollowers-1,"San Francisco, CA",6.587e-05,0.007,0.030,0.012,
LOCATION,twitter-numberOfFollowers-1,"Silver Spring, Md.",0.004,0.004,0.004,0,
LOCATION,twitter-numberOfFollowers-1,"Boston, MA",7.314e-04,9.938e-04,0.001,2.624e-04,
LOCATION,twitter-numberOfFollowers-1,Los Angeles,0.003,0.003,0.004,8.821e-04,
LOCATION,twitter-numberOfFollowers-1,"Seattle, WA",3.375e-04,9.864e-04,0.001,4.275e-04,
LOCATION,twitter-numberOfFollowers-1,"Washington DC, N.E.",0.002,0.002,0.002,0,
LOCATION,twitter-numberOfFollowers-1,Washington D.C. ,0.001,0.004,0.010,0.003,
LOCATION,twitter-numberOfFollowers-1,"DC right now, Upstate New York forever",0.003,0.003,0.003,0,
LOCATION,twitter-numberOfFollowers-1,"Washington, DC/Northern VA",0.023,0.023,0.023,0,
LOCATION,twitter-numberOfFollowers-1,NYC / DC,0.001,0.001,0.001,0,
LOCATION,twitter-numberOfFollowers-1,Maryland,9.069e-05,3.128e-04,8.275e-04,2.665e-04,
LOCATION,twitter-numberOfFollowers-1,"In D.C., homesick for L.A.",0.001,0.001,0.001,0,
LOCATION,twitter-numberOfFollowers-1,"In D.C., native of L.A.",0.001,0.001,0.001,0,
LOCATION,twitter-numberOfFollowers-1,The luminiferous aether,0.001,0.001,0.001,0,
LOCATION,twitter-numberOfFollowers-1,"Washington, DC, U.S.A. ",0.001,0.001,0.001,0,
LOCATION,twitter-numberOfFollowers-1,"Washington D.C., mostly",0.008,0.008,0.008,0,
LOCATION,twitter-numberOfFollowers-1,The Wing,2.053e-04,2.053e-04,2.053e-04,0,
LOCATION,twitter-numberOfFollowers-1,"New York, Washington",5.816e-04,5.816e-04,5.816e-04,0,
LOCATION,twitter-numberOfFollowers-1,"Salisbury, MD",3.452e-04,3.452e-04,3.452e-04,0,
LOCATION,twitter-numberOfFollowers-1,"Annandale, VA; Washington, DC",0.004,0.004,0.004,0,
LOCATION,twitter-numberOfFollowers-1,"Arlington, Va",5.676e-04,5.676e-04,5.676e-04,0,
LOCATION,twitter-numberOfFollowers-1,"Vienna, VA",2.364e-04,2.364e-04,2.364e-04,0,
LOCATION,twitter-numberOfFollowers-1,NE DC,4.616e-04,4.616e-04,4.616e-04,0,
